7 495 646 7 1438 98 1138 122 6	6 9 516 576 9 1401 26 1192 113 7
7 1373 26 6618 10 2031 98 2051 6	6 9 1565 26 6532 11 2066 93 1967 7
77 346 17 27 102 59 45 24 2882 6	6 78 345 19 28 102 61 45 24 1640 7
725 8 77 502 43 7 3247 31 7 3243 10 966 17 328 39 90 1129 6	6 686 8 78 495 42 9 3310 31 9 3008 11 978 19 327 26 89 1080 7
77 802 2126 90 204 1391 10 1155 141 19 12 234 9 283 6	6 78 732 1746 89 6924 11 1049 138 10 1611 13 254 10 277 7
43 572 207 26 56 232 19 90 6	6 42 569 8 205 26 59 274 10 89 7
986 260 7 106 1802 14 7 417 53 7 1364 1108 6	6 997 256 9 106 1842 15 9 423 55 9 1514 1143 7
7 159 2591 26 6565 8 41 77 26 220 9 85 229 23 90 127 6	6 9 162 3990 26 10251 8 43 78 26 218 10 87 221 25 89 124 7
121 64 351 14 12 229 555 863 98 56 2091 6	6 121 68 363 15 13 221 543 8 9 842 93 59 269 7
58 986 414 297 187 8 77 348 12 504 4597 13 774 6095 10 903 16 1802 26 1332 6	6 62 997 256 312 196 8 78 342 13 525 5474 14 783 6057 11 1842 26 1110 916 17 7
77 257 9 3318 10 3426 8 38 77 26 56 269 17 90 4907 414 53 864 55 316 1447 105 36 1692 6	6 78 228 10 3714 11 3467 8 38 78 26 59 269 19 89 10252 71 271 55 864 58 317 1662 105 37 1715 7
83 12 766 89	6 85 13 744 90
132 190 8 30 188 3412 789 753 10 48 6	6 135 182 8 29 210 1377 750 3037 11 398 7
30 188 95 9 1490 122 284 14 12 111 8 196 8 146 14 65 11616 6	6 29 210 94 10 1349 113 278 15 13 114 8 201 8 152 15 64 10253 7
790 9 7 769 373 8 84 190 35 24 7 106 616 6	6 20 9 853 358 8 88 180 16 9 106 595 7
2812 63 246 8 40 15 124 2881 14 46 97 8 124 2057 1851 52 84 190 6	6 2663 66 262 8 40 16 126 3218 31 49 2312 8 126 2094 1641 20 88 180 7
28 73 28 46 84 15 8 18 29 85 1399 18 95 23 46 84 8 124 596 70 1180 8 675 8 47 111 15 6	6 49 88 16 43 75 8 18 32 87 1256 18 94 25 49 88 8 126 694 72 1586 8 658 8 47 114 17 16 7
84 190 266 30 177 302 216 7 795 6	6 88 180 241 29 178 301 239 9 740 7
18 29 60 175 23 46 1788 6	6 18 32 63 180 25 49 1726 7
80 13 7 48 8 1788 15 32 1472 9 24 14 12 63 246 8 70 32 12 73 212 19 12 1788 2043 6	6 82 14 9 53 8 1750 22 34 1489 10 24 31 66 262 8 72 16 34 13 75 234 20 13 1726 2201 7
769 44 8 84 190 15 32 93 326 34 60 302 14 46 795 70 1331 63 246 180 12 5188 125 6	6 853 46 8 88 180 16 34 96 304 8 35 63 301 15 49 740 8 72 1299 66 262 10 13 5191 125 7
7 11617 13 1702 68 570 174 30 257 443 33 110 9 24 2722 9 250 1029 6	6 9 1902 14 1581 69 531 186 29 228 455 33 111 10 24 3302 10 24 1051 7
60 8 77 5358 77 59 37 446 9 22 12 505 377 6	6 63 8 78 69 5354 78 61 39 385 10 23 13 509 387 7
174 5464 671 12 1174 8 77 68 570 90 2029 6	6 186 5475 742 13 1222 8 78 69 531 89 1766 7
5464 123 11618 16 38 77 1898 16 15 2771 50 77 740 9 24 2722 6	6 5475 123 10254 17 38 78 2035 17 16 2830 50 78 685 10 24 3302 7
30 98 56 1224 51 90 6	6 29 93 59 1169 51 89 7
5464 966 11619 26 12 760 133 8 38 16 29 107 18 222 46 340 51 46 163 377 10 11620 8 10 18 81 562 250 3398 224 146 1275 16 6	6 5475 978 10255 26 13 735 136 8 38 17 32 122 18 238 49 371 51 49 161 387 11 6052 8 11 18 79 530 257 3120 223 152 1286 17 7
50 11 59 49 9 974 7 837 8 11 71 9 245 20 152 321 6	6 50 12 436 10 1386 9 856 8 12 71 10 243 21 154 307 7
11 71 118 287 152 19 7 159 830 528 6	6 12 23 110 279 154 20 9 162 848 544 7
11 71 12 88 13 138 9 245 8 145 28 239 10 550 321 6	6 12 71 13 84 14 128 10 243 8 148 30 236 11 536 307 7
25 71 1928 64 2901 1182 8 145 28 152 690 362 8 12 55 102 511 9 688 8 10 12 435 1428 51 152 2678 10 7032 6	6 27 1561 68 2660 260 8 148 30 64 154 696 370 8 13 58 102 485 10 693 8 11 13 475 1521 51 154 2526 11 6925 7
38 25 153 45 162 14 144 152 1468 165 8 25 71 630 28 114 28 345 9 699 65 152 670 168 6	6 38 27 140 45 179 15 150 154 649 170 8 27 621 30 129 30 352 10 734 64 154 54 649 171 7
11 219 25 35 974 16 8 38 25 153 61 106 6	6 12 225 27 36 1386 17 8 38 27 140 65 106 7
11 95 9 24 65 4520 14 145 644 28 7033 8 7034 10 624 13 11621 8 17 15 213 11 95 9 104 12 1545 933 864 8 47 4326 43 20 283 6	6 12 94 10 24 64 3792 15 148 579 30 6926 8 6927 11 639 14 10256 7 19 16 209 12 94 10 107 13 1562 41 927 864 8 47 13 4320 42 21 277 7
11 75 11 22 2343 1161 8 20 7035 15 73 320 6	6 12 76 12 23 9 1161 1082 8 21 6928 16 75 319 7
19 186 8 11 22 1954 2336 79 11622 7033 79 241 13 79 1880 79 11623 4598 10 11 852 9 3126 20 5465 14 7 125 6	6 20 183 8 12 23 1980 2907 9 60 10257 6926 60 240 14 60 1732 60 10258 3853 11 12 929 10 4594 21 5476 15 9 125 7
466 8 203 3791 89	6 481 8 203 3798 90
28 18 94 11 119 1171 157 12 96 196 6	6 30 18 100 8 12 120 1179 10 13 99 201 7
7 196 15 32 9 183 34 226 32 9 293 6	6 9 201 16 34 159 193 35 229 34 159 296 7
11 75 11 35 99 49 16 282 6	6 12 76 12 36 98 48 17 309 7
282 21 491 13 11624 9 37 8 18 29 1043 8 85 31 12 661 511 8 274 7 2317 10 85 19 12 613 6	6 309 40 22 489 14 128 10 39 8 18 32 1150 8 87 31 13 714 485 8 282 9 2497 11 87 20 13 642 7
16 39 12 428 675 23 1090 2848 10 1228 11625 6	6 17 41 13 437 658 25 1045 2919 11 1258 284 7
11 219 253 15 150 297 14 1685 8 140 18 267 89	6 12 225 242 16 147 312 15 1637 7 146 18 273 90
466 2175	6 481 2226
101 21 18 79	6 108 22 18 81
702 8 40 21 99 150 1266 10 491 13 2657 51 44 61 291 3248 10 3296 6	6 719 8 40 22 98 147 1165 11 489 14 2716 51 46 65 276 3012 11 3354 7
40 39 132 9 24 12 1812 19 12 506 8 4322 798 11626 6	6 40 41 135 10 24 13 791 20 13 499 8 25 809 6151 7
37 18 527 79	6 39 18 505 81
18 98 353 12 2820 13 54 10 11 725 1352 14 7 689 89	6 18 93 366 13 3119 14 57 11 12 686 1363 15 9 718 90
11 69 349 123 4276 41 114 89	6 12 4099 43 129 90
452 10 280 54 51 7 2435 18 194 550 6	6 454 11 293 57 51 9 2485 18 190 536 7
9 116 7 7036	6 10 117 9 6929
53 116 11627 79 11628	6 55 117 10259 81 10260
834 116 202 31 83 238 3672 21 439	6 865 117 206 31 85 224 29 22 427 15
1380 116 11629	6 1343 117 10261
282 15 7 641 18 488 19 51 20 202 8	6 309 16 9 653 18 417 20 51 21 206 8
108 13 44 8 61 1475 1620 30 21 42	6 103 14 46 8 65 1378 14 224 29 22 44
575 67 2987 10 11630 14 20 202 6	6 575 54 2824 11 5374 8 15 21 206 7
286 928 10	6 291 1027 11
375 2236 713 56 802 6	6 360 3785 238 59 732 7
615 10 96 474 52 2187 8 41 11 29 32 206 83 330	6 592 11 99 563 52 1906 8 43 12 32 34 211 85 326
1071 238 30 49 9 278 6	6 1063 224 29 48 10 289 7
38 27 232 13 286 4933 76 31 783 6	6 38 28 274 14 291 4949 74 42 2012 7
16 11631 76 8 11632 76 8 11633 76 8 11634 76 6	6 17 10262 74 8 6930 74 8 10263 74 8 10264 74 7
17 15 213 286 15 56 11635 212 51 27 3048 6	6 19 16 209 291 16 13 59 109 234 51 28 3108 7
713 7037 6	6 661 6931 7
375 110 9 24 575 10 302 8 758 320 6	6 360 111 10 24 575 11 301 8 748 319 7
25 44 95 9 177 73 83 25 1067 8 11 361 11636 928	6 27 46 94 10 178 75 15 85 27 1017 8 12 355 10265 54 1027
13 241	6 14 240 8
16 1133 83 1251 46 230 7 3048 6	6 17 1020 85 1191 18 541 2324 9 3108 7
58 4599 8 991	6 50 17 41 4014 11 980
48 139 11 778 64 82 928 8 16 68 9 24 11637 34	6 53 8 143 12 736 68 83 1027 7 17 69 10 24 361 35
1062 320 6	6 2245 319 7
835 6	6 877 7
203 1661 2547 8	6 203 1679 2596 8
28 12 1515 8 216 78 3267 145 28 2451 783 10 142 575 102 8 11 71 1061 9 210 122 576 13 164 53 82 558 28 135 28 1628 3056 4005 6	6 30 13 1596 8 31 80 3020 8 148 30 2504 798 11 139 575 102 8 12 71 885 10 213 51 113 457 14 165 55 83 561 30 142 30 1648 3115 4593 7
11 99 779 7038 223 69 11638 10 3110 61 142 9 76 6	6 12 98 758 4240 226 70 10266 11 2804 74 10 65 139 7
149 21 11639 10 2331 173 9 7 133 11 2000 19 6	6 137 26 5477 11 2122 174 20 9 136 12 73 2024 20 7
16 59 24 2156 50 11 81 24 3700 19 1168 6	6 17 61 24 147 50 12 79 24 3061 20 1142 7
11 248 359 9 2489 46 1547 6	6 12 244 357 10 2080 49 1426 7
4880 1529	6 4879 1484
749 690 10 330 891 185 14 61 163 165 21 42 332 105 690 10 891 185 14 82 289 68 118 3183 1985 6	6 554 696 11 326 829 187 15 65 161 170 22 44 333 105 696 11 829 187 15 83 275 69 110 2900 1920 7
78 30 21 13 7 202 17 2897 690 10 330 891 21 160 105 750 474 6	6 80 29 22 14 9 206 19 2669 696 11 326 829 22 157 105 751 563 7
9 854 23 8 750 690 10 330 891 21 42 3934 6	6 10 887 25 8 751 696 11 326 829 22 44 5387 7
9 7039 8 57 454 21 160 28 40 21 42 4600 10 2187 14 4601 6	6 10 6932 8 56 965 22 157 8 30 40 22 44 4595 11 1906 15 9 4596 7
19 186 8 7 108 55 759 11640 401 8 6279 8 7 401 6999 228 12 88 13 520 10 48 31 865 7 1700 401 7040 6	6 20 183 8 15 9 103 5478 393 8 6226 8 9 393 6896 847 13 84 14 503 11 53 31 937 13 1999 393 5479 7
16 1532 185 56 73 3190 31 179 1500 8 10 7 80 109 19 12 2185 401 8 16 99 153 56 135 43 7 1271 703 6	6 17 1759 187 13 59 75 3246 31 200 1527 8 11 8 82 3319 20 13 2399 393 8 17 98 140 59 142 42 9 1369 720 7
405 750 330 891 10 690 8 57 3122 29 210 32 93 750 279 34 60 7041 1104 6	6 391 751 326 829 11 696 8 2404 32 213 34 96 751 625 35 63 51 6933 1061 7
19 614 8 25 29 94 78 750 606 53 405 11641 6	6 20 601 8 27 32 130 138 13 84 14 751 604 55 391 10267 7
40 15 64 1198 14 7 5466 17 405 690 10 330 891 15 12 1657 592 6	6 40 16 68 1176 15 9 4405 19 391 696 11 326 829 16 13 1470 570 7
2237 8 405 750 891 60 81 11642 7 872 13 211 11643 3634 6	6 2576 8 391 751 829 63 79 141 207 29 10268 56 810 10269 3303 7
276 690 14 61 163 165 21 42 464 105 425 8 7 750 690 226 161 109 518 31 2897 401 11644 39 340	6 268 696 15 65 161 170 22 44 445 105 15 9 441 8 751 696 229 164 109 513 15 9 2669 393 10270 41 371 7
23 65 4530 1491 14 1062 8 11 4602 9 250 12 735 1417 11645 14 7 6130 1284 10 11646 11647 11648 574 23 20 850 598 10 90 1674 6	6 25 64 4528 1444 20 1131 8 12 4597 10 257 13 701 1428 10271 15 9 10272 1140 11 588 104 21 161 10273 620 25 21 759 599 11 89 1629 7
16 15 263 17 7 240 3005 13 11649 15 11650 30 10 107 57 302 48 2554 6	6 17 16 248 19 9 250 3076 14 335 16 10 2654 29 11 122 56 301 53 2442 7
31 7 55 204 8 80 30 22 8 43 459 8 55 354 14 57 1703 8 41 16 15 56 2733 9 207 6	6 31 9 58 204 8 82 29 23 8 42 471 8 58 335 15 56 1344 8 43 17 16 59 2586 10 205 7
19 27 288 8 411 13 1907 8 354 91 3899 4603 1071 6	6 20 28 283 8 422 14 1845 8 335 91 775 4598 1063 7
242 8 134 228 42 48 43 187 105 192 6	6 212 8 134 231 44 53 42 196 105 195 7
33 21 166 9 1234 122 1283 28 354 47 590 6	6 33 22 167 10 2534 113 1373 48 4205 47 706 7
11 75 17 134 319 45 24 6740 19 57 223 44 7 48 38 33 22 9 100 10 107 187 1534 6	6 12 76 19 134 321 45 24 5332 52 56 226 46 9 53 38 33 23 10 101 11 39 1867 1381 7
19 27 288 15 109 19 76 252 12 73 4603 960 31 354 6	6 20 28 283 8 17 16 109 20 74 10 23 13 75 4598 1000 31 335 7
11 69 72 32 1072 17 354 68 9 1459 61 134 8 34 16 68 9 721 1071 70 107 76 7042 958 138 28 2292 47 1821 6	6 12 73 34 999 19 335 69 10 1605 65 134 8 35 17 69 10 775 1063 72 122 74 4501 951 128 48 1966 47 1767 7
58 11 26 238 11 166 9 278 354 129 978 9 210 332 138 28 4384 47 11651 10 16 849 54 12 88 6	6 62 12 26 224 8 12 167 10 289 335 131 967 10 213 333 128 48 4386 47 10274 11 17 793 57 13 84 7
14 990 129 316 18 29 131 62 11652 11653 11654 79 62 8 12 357 5185 1216 52 7 3705 13 7 791 6	6 15 894 8 131 317 18 32 130 60 10275 10276 10277 81 60 8 13 329 5187 1046 52 9 2385 14 9 832 7
13 241 11 312 9 85 9 27 2164 23 20 148 47 23 20 127 8 369 50 11 22 9 2238 170 8 19 186 11655 8 11656 47 170 913 6	6 14 240 8 12 341 10 87 10 28 2387 25 21 153 47 25 21 124 8 349 50 12 23 172 10 2579 8 20 183 8 10278 8 10279 47 172 904 7
58 11 85 40 11 60 799 12 73 3983 2428 116 886 682 2428 10 886 774 2428 23 13 12 73 5133 6	6 62 12 87 40 8 12 63 761 13 75 3026 2340 117 881 726 2340 11 881 783 2340 25 13 75 6934 7
50 25 21 44 17 25 21 226 3407 25 272 4541 6	6 50 121 22 46 19 27 22 229 3448 8 27 292 4541 7
13 241 50 7 830 13 126 85 394 15 450 404 8 34 50 11 85 93 23 20 1674 11 37 45 228 41 114 6	6 14 240 8 50 9 848 14 127 87 403 8 17 16 479 392 8 35 50 12 96 87 25 21 1629 8 12 39 45 231 43 129 7
7 93 209 15 9 131 804 538 38 27 2164 15 14 12 2902 661 143 16 15 32 390 9 131 538 9 424 7 84 6	6 9 96 214 16 1809 13 854 528 38 28 2387 16 15 13 2304 714 144 17 16 34 404 10 130 13 528 10 411 13 88 7
34 50 18 21 1513 18 29 424 6	6 35 50 18 22 1408 8 18 36 24 218 10 411 7
64 30 206 17 229 15 32 123 792 6	6 68 29 211 19 221 16 34 123 789 7
34 16 29 24 60 99 1523 10 1074 6	6 35 17 32 63 24 98 1470 11 1033 7
369 23 57 6911 8 6725 47 11657 6	6 349 25 56 6801 8 6632 47 10280 7
34 60 875 75 17 229 29 24 65 4548 173 6	6 35 815 63 76 19 221 32 24 64 3982 174 7
1476 58 25 324 51 969 431 53 724 9 724 9 301 11658 8 1736 47 12 11659 11660 6	6 1494 62 27 353 51 1361 447 55 844 10 844 10 305 10281 8 1758 47 10282 7
34 58 25 75 51 132 9 7 229 555 23 61 127 16 29 24 249 6 25 37 45 146 22 9 22 178 8 38 25 29 119 85 10 37 11661 6	6 35 62 27 76 51 135 10 9 221 543 25 65 124 17 32 24 245 7 27 39 45 152 23 10 23 177 8 38 27 32 120 87 11 39 1401 221 7
369 58 25 85 53 724 9 724 34 25 319 45 131 446 332 6	6 349 62 27 87 55 844 10 844 35 27 321 45 130 385 333 7
34 25 29 37 935 229 8 70 663 9 24 559 296 6	6 35 27 32 39 837 221 8 72 695 10 24 546 288 7
16 15 12 73 19 30 87 37 45 95 9 599 57 1703 47 33 119 37 45 49 7 1226 457 6	6 17 16 75 20 29 86 39 45 94 10 626 56 1344 47 120 39 45 48 9 1106 460 7
25 60 296 119 110 9 104 96 375 6	6 27 63 288 120 111 10 107 99 360 7
36 2829 9 24 255 38 36 68 74 163 2160 10 563 9 900 1064 23 221 134 6	6 37 2377 10 24 251 38 37 69 77 161 2213 11 482 859 1083 25 232 134 7
7 2620 1854 6	6 9 2361 1807 7
58 11 754 7 335 654 20 766 6	6 62 12 743 9 346 8 641 21 744 7
40 26 12 221 5063 1271 23 20 298 31 7 841 6	6 40 26 13 232 4331 1369 25 21 316 31 9 995 7
11 2458 16 103 53 7 1392 6	6 12 2116 17 104 402 9 1537 7
11 26 119 51 9 604 7 335 8 58 11 569 1811 53 7 737 116 62 87 26 16 8 7043 79 62	6 12 26 120 51 10 667 9 346 8 62 12 560 1760 55 9 773 117 60 86 26 17 8 6935 81 60
62 83 15 16 79 62 77 488 6	6 60 85 16 17 81 60 78 417 7
11 257 9 575 16 56 1592 6	6 12 228 10 575 17 59 1691 7
77 26 2216 575 9 346 17 11 81 218 16 43 459 6	6 78 26 2265 575 10 9 345 19 12 79 222 17 42 471 7
16 26 45 564 53 90 591 6	6 17 26 45 1448 14 89 7
11 26 1332 10 647 14 12 532 1574 6	6 12 26 1110 11 656 15 9 529 1713 7
58 16 652 6	6 143 17 691 7
14 7 1103 13 12 1746 26 1617 20 1811 23 20 1200 8 87 71 119 2741 53 7 1381 6	6 15 9 1126 14 9 2262 26 1519 21 1760 8 25 21 1221 8 86 71 120 3016 55 9 1346 7
11 98 1582 999 6	6 12 26 1467 938 7
16 26 7 106 362 13 20 86 6	6 17 26 9 106 370 14 21 92 7
3130 274	6 2890 282
7 335 3550 1854 6	6 9 346 3584 1807 7
40 26 77 8 1586 718 54 6	6 40 78 26 8 1519 15 697 14 57 7
25 492 118 1471 9 104 1424 6	6 27 480 110 1315 10 107 1393 7
11 492 118 14 20 165 19 12 199 174 11 110 9 530 12 4604 19 338 14 74 165 6	6 12 480 110 15 21 170 20 13 198 186 12 111 10 565 20 13 4599 20 354 15 77 170 7
11 81 45 104 14 1278 23 130 1059 11 492 607 6	6 12 79 45 107 15 1472 25 133 1007 12 140 7
121 12 199 8 11 492 460 12 1737 31 74 1060 2625 6	6 121 13 198 8 12 480 450 13 1859 31 77 1081 2671 7
101 259 36 492 607 17 9 54 89	6 108 271 37 480 564 19 10 57 90
1773 130 26 2745 6	6 1897 133 26 2762 7
44 7 692 11 81 113 26 12 504 2903 386	6 46 9 722 12 79 107 26 13 525 2966 396
11 1496 9 270 1573 593 40 26 7044 702 20 757 6	6 12 1352 10 258 1798 589 40 26 5480 719 21 765 7
90 1078 26 2569 10 11662 6	6 89 1158 26 2323 11 10283 7
529 42 386	6 581 44 396
11 69 349 208 260 7 288 185 130 599 54 276 44 74 128 19 54 8 871 386	6 12 70 383 227 350 138 9 283 19 187 133 626 57 8 709 46 77 132 20 57 8 800 396
108 13 44 8 7 78 5379 13 44 891 49 11663 47 908 37 32 2877 30 9 278 16 6	6 103 14 46 8 9 80 4371 14 46 829 8 48 10284 47 826 8 39 34 2803 29 10 289 17 7
139 8 7 543 294 13 860 891 7045 7046 211 87 95 42 1011 47 7047 891 8 28 33 22 118 7048 2327 6	6 143 8 9 533 267 14 839 829 3071 6936 207 86 94 44 953 47 6937 829 8 30 33 23 110 6938 2026 7
16 663 12 462 13 7 268 17 8 121 12 197 102 8 30 312 9 7049 14 718 13 7 354 8 405 62 860 891 62 545 139 606 47 83 39 103 14 7 120 6	6 17 695 10 24 13 473 14 9 266 19 8 121 13 192 102 8 29 341 10 6939 15 697 14 9 335 8 391 60 839 829 60 572 143 604 47 85 41 1246 15 9 118 7
60 8 16 15 56 109 9 527 17 25 22 123 7 1107 9 336 83 25 95 9 278 10 58 6	6 63 8 17 16 59 109 10 505 19 27 123 23 9 998 10 328 85 27 94 10 289 11 62 7
255 30 21 2161 9 4423 10 63 202 8 34 83 236 16 852 79	6 251 29 22 2214 10 3711 11 66 206 8 35 85 233 17 929 81
526 8 40 21 155 576 13 255 30 116 211 87 95 9 22 12 311 86 10 87 37 45 95 469 1275 247 1195 13 57 251 10 211 87 1892 788 890 13 57 251 14 2435 8 11664 47 330 1071 47 57 1413 311 86 6	6 631 8 40 22 155 457 14 251 29 117 207 86 94 10 23 13 287 92 11 86 39 45 94 459 1286 246 1292 14 56 197 8 11 207 86 2030 836 942 14 56 197 15 2485 8 1960 47 326 1063 8 47 152 56 1425 287 197 7
510 8 353 27 180 1272 8 11 75 17 469 68 7 343 13 252 12 311 86 10 7 343 13 338 224 2093 730 76 9 1097 6	6 497 8 366 28 163 1253 8 12 76 19 459 69 9 340 10 23 13 287 92 11 9 340 10 179 223 1721 688 74 1053 7
16 39 441 17 57 251 21 157 114 2161 10 33 29 32 22 12 832 86 6	6 17 41 453 19 56 197 22 159 2214 11 33 32 34 23 13 799 92 7
58 16 236 45 3479 8 33 22 9 85 9 5343 6	6 62 17 233 45 4600 8 33 23 10 87 10 1509 7
16 15 1582 3833 9 1342 73 606 53 65 147 273 87 68 118 11665 13 20 86 19 41 197 48 6	6 17 16 1467 3840 10 1347 75 604 55 64 151 297 86 69 110 10285 55 21 92 20 43 192 7
28 18 94 8 14 27 165 50 18 21 409 87 3920 42 105 623 279 8 18 22 7 2214 9 1971 12 150 133 6	6 30 18 100 8 15 28 170 8 50 18 22 414 86 3929 44 105 637 286 8 18 23 9 534 14 382 13 147 136 7
11 653 4298 43 7 797 6	6 12 140 4292 42 778 7
27 26 216 20 108 169 43 7 797 6	6 28 26 239 21 103 166 42 778 7
27 112 15 4433 14 12 417 13 11666 6	6 28 115 16 564 15 4098 7
4298 15 96 112 8 70 15 1536 9 78 13 20 2349 43 7 797 6	6 4292 16 13 99 115 72 26 1495 10 80 14 21 1664 42 778 7
27 98 44 7 264 432 21 1609 9 7 238 1020 13 7 1046 6	6 28 16 144 46 9 265 842 22 1705 10 9 224 914 14 9 1038 7
16 15 193 822 13 11667 863 6	6 17 16 191 97 14 10286 842 7
28 145 8 6598 2783 7 777 13 7 376 254 57 11668 3851 315 10 1249 6	6 30 148 8 9 6516 2646 9 753 14 9 389 263 56 10287 8 2925 298 11 1116 7
11 72 12 392 14 12 275 142 10 7 2201 14 20 165 306 54 451 40 8 1170 20 152 6	6 12 73 13 384 15 13 300 139 11 9 1710 15 21 170 322 57 514 40 8 1218 21 154 7
11 59 49 9 206 17 287 144 650 15 2388 9 409 8 1059 18 259 53 8 34 14 20 202 40 21 78 596 9 1001 6	6 12 61 48 10 211 19 279 150 286 16 2298 20 804 8 1671 18 271 55 8 35 8 15 21 206 8 40 22 80 2923 10 1084 7
12 73 11669 13 27 59 24 134 6	6 13 75 6940 14 28 61 24 134 7
121 20 2871 8 11 26 5467 52 11670 2792 7050 7051 28 12 2063 2335 174 1887 2066 6	6 186 2942 8 12 23 110 4601 52 10288 2856 6941 6942 30 13 2138 2518 186 1738 2103 7
11 26 7052 9 100 31 751 13 7 5468 742 1387 1441 7050 727 4925 13 1715 11671 11672 6	6 12 26 6943 10 101 31 13 752 14 5481 795 1402 1454 6941 762 4934 14 1832 10289 10290 7
11 11673 7 751 2335 14 2335 2261 19 2482 6	6 12 10291 9 752 2518 25 2518 1949 20 2176 7
25 21 217 31 211 5469 400 742 698 47 11674 6	6 27 22 217 31 207 4602 410 795 763 47 10292 7
7 2482 1282 13 211 5469 5458 9 7 5468 742 1387 1441 6591	6 9 2176 1209 14 207 4602 5145 10 5481 795 1402 1454 6510
192 2261 8 11 110 9 113 7 241 70 15 5470 52 11675 19 7 1110 7053 6	6 195 1949 8 12 111 10 112 9 240 72 16 4603 52 10293 20 9 1089 6944 7
7 241 15 1682 31 3538 1249 1009 742 698 6	6 9 240 16 1780 31 2449 1116 1219 795 2306 7
11 72 239 9 530 19 7 133 13 181 461 1565 70 11 348 1450 14 7 62 552 1675 62 6	6 12 73 236 10 565 20 9 136 14 188 466 1526 72 12 342 1249 15 9 60 537 1866 60 7
11 72 1708 31 195 8 369 1377 8 70 11 257 305 43 65 917 579 8 10 11 2003 11 59 24 220 9 621 76 101 9 161 16 10 9 1604 12 2998 6	6 12 73 1534 31 181 8 349 1188 8 72 12 228 281 42 64 955 624 8 11 12 2166 12 61 24 218 10 670 74 108 10 164 17 11 10 1555 13 3067 7
11 75 11 59 24 12 547 1784 19 7 133 38 11 72 166 9 271 121 20 3896 69 134 10 11 22 659 2300 12 241 51 108 2001 41 11 59 24 968 9 11676 134 14 611 33 104 2536 6	6 12 76 12 61 24 13 553 1819 20 9 136 38 12 73 167 10 264 121 21 3513 70 134 11 12 23 666 2133 13 240 51 103 2290 43 12 61 24 982 10 1777 134 50 33 107 2781 7
11 219 18 35 415 20 962 6	6 12 225 18 36 432 21 1036 7
149 21 7 2662 1386 11677 43 6671 11678 10 1661 11679 43 11680	6 137 22 9 2715 1450 10294 42 6580 10295 11 1679 10296 42 10297
33 21 42 105 1316 9 1547 9 46 4605 6	6 33 22 44 105 1473 10 1426 10 49 772 7
14 20 202 8 7 187 13 7 125 600 45 222 114 6	6 15 21 206 8 9 196 14 9 125 573 45 238 129 7
16 226 68 9 22 7 171 1875 49 116 4323 8 2412 8 1146 8 3430 8 11681 8 11682 8 335 47 2309 6	6 17 229 69 10 23 9 176 2007 8 48 4317 8 2151 8 1243 8 3470 8 10298 8 10299 8 346 11 2350 7
2122 35 24 11683 6	6 2165 36 24 906 7
96 1283 21 132 9 11684 2369 6	6 99 1373 22 135 10 10300 2413 7
593 8 16 35 2007 31 7 168 14 12 73 97 6	6 589 17 36 1846 9 171 15 13 75 97 7
11 75 8 17 7 187 13 7 125 35 24 504 8 34 1376 67 11685 6	6 12 76 19 9 196 14 9 125 36 24 525 8 35 1505 54 4604 7
19 55 212 67 1206 6	6 20 58 283 54 1093 7
851 1273 2253 10 7054 6	6 830 1168 2436 11 6945 7
7 215 212 15 183 2309 6	6 9 216 234 16 193 2350 7
1524 17 8 129 374 35 24 477 13 3236 2773 6	6 1274 55 19 8 131 374 36 24 510 14 4605 2636 7
6012 11686 11687 92 147 15 214 7055 9 46 227 19 818 2649 6	6 5995 10301 8 10302 95 151 8 16 194 6946 10 49 237 20 893 2706 7
174 74 11688 53 7 1122 25 22 118 230 61 552 187 274 10 7056 4364 10 60 7057 130 23 74 11689 6	6 186 77 10303 55 9 1123 8 27 23 110 219 65 537 196 282 11 6947 4365 11 63 6948 133 25 77 10304 7
1386 11690 39 627 1098 68 118 929 6	6 1450 10305 41 627 1257 69 906 7
31 7058 33 21 407 64 137 53 57 5236 8 156 33 21 252 209 1350 103 57 2144 1406 6	6 31 6949 8 33 22 382 68 141 55 56 4981 7 158 8 33 22 259 208 1457 104 56 1867 1418 7
28 695 7 879 39 272 25 22 1928 552 187 274 456 11691 121 70 61 5471 227 35 329 6	6 30 731 9 896 41 292 8 27 23 1561 537 196 282 491 10306 121 72 65 5482 237 36 314 7
91 18 22 144 776 608 37 32 2084 9 930 54 6	6 91 18 23 150 772 8 597 39 34 1992 10 891 57 7
423 687 8	6 378 918 8
203 172 8	6 203 173 8
83 18 99 29 32 1050 15 7 183 229 549 6	6 85 18 98 32 34 1006 16 9 193 221 605 7
11692 15 255 19 179 150 229 1439 6	6 10307 16 251 20 200 147 221 584 7
50 18 21 407 927 53 7059 254 44 7 679 10 5472 8 18 29 123 85 10 22 12 1074 799 14 55 13 7 78 221 5473 43 7 853 1286 6	6 50 18 22 382 924 55 6950 263 46 9 678 11 5483 8 18 32 123 87 11 23 13 1033 761 15 58 14 9 80 232 5484 15 9 884 1375 7
11 71 123 1643 17 7 106 1677 13 86 98 58 18 339 96 30 8 96 284 8 132 141 23 46 127 8 353 1373 31 7 675 8 138 49 27 6	6 12 71 123 1734 19 9 106 1696 14 92 93 62 18 368 99 29 8 99 278 8 135 138 25 49 124 8 6390 31 9 658 8 128 48 19 7
